date,geography,variable,estimate,geography_type,share,metric,grouping
2018-10-31,Kitsap,ICE (Internal Combustion Engine),233632,County,0.9940814303280956,Total Vehicle Registrations,All
2018-10-31,Kitsap,PHEV (Plug-in Hybrid Electric Vehicle),510,County,0.002170000382941244,Total Vehicle Registrations,All
2018-10-31,Pierce,BEV (Battery Electric Vehicle),1406,County,0.002070991100335542,Total Vehicle Registrations,All
2018-10-31,Pierce,ICE (Internal Combustion Engine),676191,County,0.9960067874302918,Total Vehicle Registrations,All
2018-10-31,Pierce,PHEV (Plug-in Hybrid Electric Vehicle),1305,County,0.0019222214693726046,Total Vehicle Registrations,All
2018-10-31,Snohomish,BEV (Battery Electric Vehicle),2638,County,0.004046105355184551,Total Vehicle Registrations,All
2018-10-31,Snohomish,ICE (Internal Combustion Engine),647965,County,0.9938342139773154,Total Vehicle Registrations,All
2018-10-31,Snohomish,PHEV (Plug-in Hybrid Electric Vehicle),1382,County,0.0021196806675000193,Total Vehicle Registrations,All
2018-11-30,King,BEV (Battery Electric Vehicle),15799,County,0.00998228348446709,Total Vehicle Registrations,All
2018-11-30,King,ICE (Internal Combustion Engine),1560499,County,0.9859702130025576,Total Vehicle Registrations,All
2018-11-30,King,PHEV (Plug-in Hybrid Electric Vehicle),6406,County,0.004047503512975263,Total Vehicle Registrations,All
2018-11-30,Kitsap,BEV (Battery Electric Vehicle),917,County,0.0038936279525970965,Total Vehicle Registrations,All
2018-11-30,Kitsap,ICE (Internal Combustion Engine),234071,County,0.9938771957386641,Total Vehicle Registrations,All
2018-11-30,Kitsap,PHEV (Plug-in Hybrid Electric Vehicle),525,County,0.0022291763087387956,Total Vehicle Registrations,All
2018-11-30,Pierce,BEV (Battery Electric Vehicle),1471,County,0.002161512441553938,Total Vehicle Registrations,All
2018-11-30,Pierce,ICE (Internal Combustion Engine),677732,County,0.9958709381639929,Total Vehicle Registrations,All
2018-11-30,Pierce,PHEV (Plug-in Hybrid Electric Vehicle),1339,County,0.0019675493944532447,Total Vehicle Registrations,All
2018-11-30,Snohomish,BEV (Battery Electric Vehicle),2790,County,0.004271999265032384,Total Vehicle Registrations,All
2018-11-30,Snohomish,ICE (Internal Combustion Engine),648881,County,0.993555252721677,Total Vehicle Registrations,All
2018-11-30,Snohomish,PHEV (Plug-in Hybrid Electric Vehicle),1419,County,0.0021727480132906645,Total Vehicle Registrations,All
2018-12-31,King,BEV (Battery Electric Vehicle),16295,County,0.010285948743845474,Total Vehicle Registrations,All
2018-12-31,King,ICE (Internal Combustion Engine),1561367,County,0.9855870470900139,Total Vehicle Registrations,All
2018-12-31,King,PHEV (Plug-in Hybrid Electric Vehicle),6538,County,0.004127004166140639,Total Vehicle Registrations,All
2018-12-31,Kitsap,BEV (Battery Electric Vehicle),947,County,0.004028998579001557,Total Vehicle Registrations,All
2018-12-31,Kitsap,ICE (Internal Combustion Engine),233552,County,0.9936437973843418,Total Vehicle Registrations,All
2018-12-31,Kitsap,PHEV (Plug-in Hybrid Electric Vehicle),547,County,0.0023272040366566545,Total Vehicle Registrations,All
2018-12-31,Pierce,BEV (Battery Electric Vehicle),1510,County,0.002216839169052338,Total Vehicle Registrations,All
2018-12-31,Pierce,ICE (Internal Combustion Engine),678267,County,0.995767452103061,Total Vehicle Registrations,All
2018-12-31,Pierce,PHEV (Plug-in Hybrid Electric Vehicle),1373,County,0.002015708727886662,Total Vehicle Registrations,All
2018-12-31,Snohomish,BEV (Battery Electric Vehicle),2917,County,0.0044622164840426425,Total Vehicle Registrations,All
2018-12-31,Snohomish,ICE (Internal Combustion Engine),649354,County,0.9933349752413528,Total Vehicle Registrations,All
2018-12-31,Snohomish,PHEV (Plug-in Hybrid Electric Vehicle),1440,County,0.002202808274604527,Total Vehicle Registrations,All
2019-01-31,King,BEV (Battery Electric Vehicle),17181,County,0.010820346104965104,Total Vehicle Registrations,All
2019-01-31,King,ICE (Internal Combustion Engine),1563974,County,0.9849682777001741,Total Vehicle Registrations,All
2019-01-31,King,PHEV (Plug-in Hybrid Electric Vehicle),6687,County,0.004211376194860698,Total Vehicle Registrations,All
2019-01-31,Kitsap,BEV (Battery Electric Vehicle),982,County,0.004173324720361745,Total Vehicle Registrations,All
2019-01-31,Kitsap,ICE (Internal Combustion Engine),233763,County,0.9934510250569476,Total Vehicle Registrations,All
2019-01-31,Kitsap,PHEV (Plug-in Hybrid Electric Vehicle),559,County,0.002375650222690647,Total Vehicle Registrations,All
2019-01-31,Pierce,BEV (Battery Electric Vehicle),1582,County,0.0023190190344261454,Total Vehicle Registrations,All
2019-01-31,Pierce,ICE (Internal Combustion Engine),679180,County,0.9955950365370098,Total Vehicle Registrations,All
2019-01-31,Pierce,PHEV (Plug-in Hybrid Electric Vehicle),1423,County,0.0020859444285640993,Total Vehicle Registrations,All
2019-01-31,Snohomish,BEV (Battery Electric Vehicle),3077,County,0.00469755214328679,Total Vehicle Registrations,All
2019-01-31,Snohomish,ICE (Internal Combustion Engine),650454,County,0.9930261884333655,Total Vehicle Registrations,All
2019-01-31,Snohomish,PHEV (Plug-in Hybrid Electric Vehicle),1491,County,0.0022762594233476127,Total Vehicle Registrations,All
2019-02-28,King,BEV (Battery Electric Vehicle),17542,County,0.011055608285340825,Total Vehicle Registrations,All
2019-02-28,King,ICE (Internal Combustion Engine),1562393,County,0.9846770605266508,Total Vehicle Registrations,All
2019-02-28,King,PHEV (Plug-in Hybrid Electric Vehicle),6771,County,0.004267331188008364,Total Vehicle Registrations,All
2019-02-28,Kitsap,BEV (Battery Electric Vehicle),989,County,0.004205897612547098,Total Vehicle Registrations,All
2019-02-28,Kitsap,ICE (Internal Combustion Engine),233583,County,0.9933530657548927,Total Vehicle Registrations,All
2019-02-28,Kitsap,PHEV (Plug-in Hybrid Electric Vehicle),574,County,0.0024410366325601967,Total Vehicle Registrations,All
2019-02-28,Pierce,BEV (Battery Electric Vehicle),1612,County,0.0023664816935318124,Total Vehicle Registrations,All
2019-02-28,Pierce,ICE (Internal Combustion Engine),678140,County,0.9955371561114537,Total Vehicle Registrations,All
2019-02-28,Pierce,PHEV (Plug-in Hybrid Electric Vehicle),1428,County,0.0020963621950145337,Total Vehicle Registrations,All
2019-02-28,Snohomish,BEV (Battery Electric Vehicle),3148,County,0.004810858970616777,Total Vehicle Registrations,All
2019-02-28,Snohomish,ICE (Internal Combustion Engine),649705,County,0.9928968003508809,Total Vehicle Registrations,All
2019-02-28,Snohomish,PHEV (Plug-in Hybrid Electric Vehicle),1500,County,0.0022923406785022764,Total Vehicle Registrations,All
2019-03-31,King,BEV (Battery Electric Vehicle),17693,County,0.011140593241469982,Total Vehicle Registrations,All
2019-03-31,King,ICE (Internal Combustion Engine),1563674,County,0.9845846377811751,Total Vehicle Registrations,All
2019-03-31,King,PHEV (Plug-in Hybrid Electric Vehicle),6789,County,0.00427476897735487,Total Vehicle Registrations,All
2019-03-31,Kitsap,BEV (Battery Electric Vehicle),998,County,0.004240619011400382,Total Vehicle Registrations,All
2019-03-31,Kitsap,ICE (Internal Combustion Engine),233773,County,0.9933288859239493,Total Vehicle Registrations,All
2019-03-31,Kitsap,PHEV (Plug-in Hybrid Electric Vehicle),572,County,0.002430495064650319,Total Vehicle Registrations,All
2019-03-31,Pierce,BEV (Battery Electric Vehicle),1636,County,0.0023993687724207517,Total Vehicle Registrations,All
2019-03-31,Pierce,ICE (Internal Combustion Engine),678754,County,0.9954652516843979,Total Vehicle Registrations,All
2019-03-31,Pierce,PHEV (Plug-in Hybrid Electric Vehicle),1456,County,0.002135379543181305,Total Vehicle Registrations,All
2019-03-31,Snohomish,BEV (Battery Electric Vehicle),3199,County,0.004885550743141291,Total Vehicle Registrations,All
2019-03-31,Snohomish,ICE (Internal Combustion Engine),650068,County,0.9927915600163717,Total Vehicle Registrations,All
2019-03-31,Snohomish,PHEV (Plug-in Hybrid Electric Vehicle),1521,County,0.0023228892404869974,Total Vehicle Registrations,All
2019-04-30,King,BEV (Battery Electric Vehicle),18291,County,0.011491970824932632,Total Vehicle Registrations,All
2019-04-30,King,ICE (Internal Combustion Engine),1566461,County,0.9841847963695148,Total Vehicle Registrations,All
2019-04-30,King,PHEV (Plug-in Hybrid Electric Vehicle),6881,County,0.004323232805552536,Total Vehicle Registrations,All
2019-04-30,Kitsap,BEV (Battery Electric Vehicle),1010,County,0.004283908621260063,Total Vehicle Registrations,All
2019-04-30,Kitsap,ICE (Internal Combustion Engine),234178,County,0.9932645080291476,Total Vehicle Registrations,All
2019-04-30,Kitsap,PHEV (Plug-in Hybrid Electric Vehicle),578,County,0.0024515833495923926,Total Vehicle Registrations,All
2019-04-30,Pierce,BEV (Battery Electric Vehicle),1692,County,0.0024744764771176737,Total Vehicle Registrations,All
2019-04-30,Pierce,ICE (Internal Combustion Engine),680604,County,0.995353775550944,Total Vehicle Registrations,All
2019-04-30,Pierce,PHEV (Plug-in Hybrid Electric Vehicle),1485,County,0.002171747971938384,Total Vehicle Registrations,All
2019-04-30,Snohomish,BEV (Battery Electric Vehicle),3297,County,0.005024497664530582,Total Vehicle Registrations,All
2019-04-30,Snohomish,ICE (Internal Combustion Engine),651347,County,0.9926270792535642,Total Vehicle Registrations,All
2019-04-30,Snohomish,PHEV (Plug-in Hybrid Electric Vehicle),1541,County,0.0023484230819052552,Total Vehicle Registrations,All
2019-05-31,King,BEV (Battery Electric Vehicle),18629,County,0.011676695499561239,Total Vehicle Registrations,All
2019-05-31,King,ICE (Internal Combustion Engine),1569813,County,0.9839620157954118,Total Vehicle Registrations,All
2019-05-31,King,PHEV (Plug-in Hybrid Electric Vehicle),6958,County,0.004361288705026952,Total Vehicle Registrations,All
2019-05-31,Kitsap,BEV (Battery Electric Vehicle),1037,County,0.004385556843075726,Total Vehicle Registrations,All
2019-05-31,Kitsap,ICE (Internal Combustion Engine),234830,County,0.9931150563736477,Total Vehicle Registrations,All
2019-05-31,Kitsap,PHEV (Plug-in Hybrid Electric Vehicle),591,County,0.0024993867832765228,Total Vehicle Registrations,All
2019-05-31,Pierce,BEV (Battery Electric Vehicle),1751,County,0.00255506672211643,Total Vehicle Registrations,All
2019-05-31,Pierce,ICE (Internal Combustion Engine),682035,County,0.9952284019524154,Total Vehicle Registrations,All
2019-05-31,Pierce,PHEV (Plug-in Hybrid Electric Vehicle),1519,County,0.002216531325468222,Total Vehicle Registrations,All
2019-05-31,Snohomish,BEV (Battery Electric Vehicle),3378,County,0.005137259732734747,Total Vehicle Registrations,All
2019-05-31,Snohomish,ICE (Internal Combustion Engine),652596,County,0.9924674815108836,Total Vehicle Registrations,All
2019-05-31,Snohomish,PHEV (Plug-in Hybrid Electric Vehicle),1575,County,0.002395258756381654,Total Vehicle Registrations,All
2019-06-30,King,BEV (Battery Electric Vehicle),19094,County,0.011948902702239278,Total Vehicle Registrations,All
2019-06-30,King,ICE (Internal Combustion Engine),1571854,County,0.9836561489538922,Total Vehicle Registrations,All
2019-06-30,King,PHEV (Plug-in Hybrid Electric Vehicle),7023,County,0.004394948343868568,Total Vehicle Registrations,All
2019-06-30,Kitsap,BEV (Battery Electric Vehicle),1051,County,0.004440257205384076,Total Vehicle Registrations,All
2019-06-30,Kitsap,ICE (Internal Combustion Engine),235039,County,0.992991068788076,Total Vehicle Registrations,All
2019-06-30,Kitsap,PHEV (Plug-in Hybrid Electric Vehicle),608,County,0.002568674006539979,Total Vehicle Registrations,All
2019-06-30,Pierce,BEV (Battery Electric Vehicle),1808,County,0.00263334974321927,Total Vehicle Registrations,All
2019-06-30,Pierce,ICE (Internal Combustion Engine),683215,County,0.9951017946977619,Total Vehicle Registrations,All
2019-06-30,Pierce,PHEV (Plug-in Hybrid Electric Vehicle),1555,County,0.0022648555590187858,Total Vehicle Registrations,All
2019-06-30,Snohomish,BEV (Battery Electric Vehicle),3478,County,0.005276516467495111,Total Vehicle Registrations,All
2019-06-30,Snohomish,ICE (Internal Combustion Engine),654073,County,0.9923021723530563,Total Vehicle Registrations,All
2019-06-30,Snohomish,PHEV (Plug-in Hybrid Electric Vehicle),1596,County,0.0024213111794485903,Total Vehicle Registrations,All
2019-07-31,King,BEV (Battery Electric Vehicle),19642,County,0.012269172221274853,Total Vehicle Registrations,All
2019-07-31,King,ICE (Internal Combustion Engine),1574158,County,0.9832815194734538,Total Vehicle Registrations,All
2019-07-31,King,PHEV (Plug-in Hybrid Electric Vehicle),7123,County,0.004449308305271397,Total Vehicle Registrations,All
2019-07-31,Kitsap,BEV (Battery Electric Vehicle),1095,County,0.004615695895192089,Total Vehicle Registrations,All
2019-07-31,Kitsap,ICE (Internal Combustion Engine),235511,County,0.9927371287420859,Total Vehicle Registrations,All
2019-07-31,Kitsap,PHEV (Plug-in Hybrid Electric Vehicle),628,County,0.002647175362722038,Total Vehicle Registrations,All
2019-07-31,Pierce,BEV (Battery Electric Vehicle),1877,County,0.002727428602981136,Total Vehicle Registrations,All
2019-07-31,Pierce,ICE (Internal Combustion Engine),684748,County,0.9949926910144523,Total Vehicle Registrations,All
2019-07-31,Pierce,PHEV (Plug-in Hybrid Electric Vehicle),1569,County,0.0022798803825665437,Total Vehicle Registrations,All
2019-07-31,Snohomish,BEV (Battery Electric Vehicle),3561,County,0.005389395558326851,Total Vehicle Registrations,All
2019-07-31,Snohomish,ICE (Internal Combustion Engine),655561,County,0.9921588153923921,Total Vehicle Registrations,All
2019-07-31,Snohomish,PHEV (Plug-in Hybrid Electric Vehicle),1620,County,0.0024517890492809597,Total Vehicle Registrations,All
2019-08-31,King,BEV (Battery Electric Vehicle),20021,County,0.012487844918942217,Total Vehicle Registrations,All
2019-08-31,King,ICE (Internal Combustion Engine),1576005,County,0.9830131377792082,Total Vehicle Registrations,All
2019-08-31,King,PHEV (Plug-in Hybrid Electric Vehicle),7213,County,0.004499017301849568,Total Vehicle Registrations,All
2019-08-31,Kitsap,BEV (Battery Electric Vehicle),1116,County,0.004697562823588837,Total Vehicle Registrations,All
2019-08-31,Kitsap,ICE (Internal Combustion Engine),235818,County,0.9926253314812477,Total Vehicle Registrations,All
2019-08-31,Kitsap,PHEV (Plug-in Hybrid Electric Vehicle),636,County,0.002677105695163531,Total Vehicle Registrations,All
2019-08-31,Pierce,BEV (Battery Electric Vehicle),1930,County,0.0028010838598064784,Total Vehicle Registrations,All
2019-08-31,Pierce,ICE (Internal Combustion Engine),685506,County,0.9949014468396372,Total Vehicle Registrations,All
2019-08-31,Pierce,PHEV (Plug-in Hybrid Electric Vehicle),1583,County,0.002297469300556298,Total Vehicle Registrations,All
2019-08-31,Snohomish,BEV (Battery Electric Vehicle),3646,County,0.005511999105018248,Total Vehicle Registrations,All
2019-08-31,Snohomish,ICE (Internal Combustion Engine),656177,County,0.992004124172671,Total Vehicle Registrations,All
2019-08-31,Snohomish,PHEV (Plug-in Hybrid Electric Vehicle),1643,County,0.0024838767223107463,Total Vehicle Registrations,All
2019-09-30,King,BEV (Battery Electric Vehicle),20437,County,0.012728107275579685,Total Vehicle Registrations,All
2019-09-30,King,ICE (Internal Combustion Engine),1577929,County,0.9827298324239455,Total Vehicle Registrations,All
2019-09-30,King,PHEV (Plug-in Hybrid Electric Vehicle),7293,County,0.0045420603004747585,Total Vehicle Registrations,All
2019-09-30,Kitsap,BEV (Battery Electric Vehicle),1137,County,0.004782173470503621,Total Vehicle Registrations,All
2019-09-30,Kitsap,ICE (Internal Combustion Engine),235977,County,0.9925091900167398,Total Vehicle Registrations,All
2019-09-30,Kitsap,PHEV (Plug-in Hybrid Electric Vehicle),644,County,0.0027086365127566687,Total Vehicle Registrations,All
2019-09-30,Pierce,BEV (Battery Electric Vehicle),1967,County,0.0028512700980477426,Total Vehicle Registrations,All
2019-09-30,Pierce,ICE (Internal Combustion Engine),686300,County,0.9948279960804096,Total Vehicle Registrations,All
2019-09-30,Pierce,PHEV (Plug-in Hybrid Electric Vehicle),1601,County,0.0023207338215426717,Total Vehicle Registrations,All
2019-09-30,Snohomish,BEV (Battery Electric Vehicle),3745,County,0.005652659542353438,Total Vehicle Registrations,All
2019-09-30,Snohomish,ICE (Internal Combustion Engine),657110,County,0.991834208778603,Total Vehicle Registrations,All
2019-09-30,Snohomish,PHEV (Plug-in Hybrid Electric Vehicle),1665,County,0.0025131316790436516,Total Vehicle Registrations,All
2019-10-31,King,BEV (Battery Electric Vehicle),21384,County,0.013298796926550019,Total Vehicle Registrations,All
2019-10-31,King,ICE (Internal Combustion Engine),1579180,County,0.9820984909497408,Total Vehicle Registrations,All
2019-10-31,King,PHEV (Plug-in Hybrid Electric Vehicle),7401,County,0.00460271212370916,Total Vehicle Registrations,All
2019-10-31,Kitsap,BEV (Battery Electric Vehicle),1180,County,0.004947713569314113,Total Vehicle Registrations,All
2019-10-31,Kitsap,ICE (Internal Combustion Engine),236666,County,0.9923352369451642,Total Vehicle Registrations,All
2019-10-31,Kitsap,PHEV (Plug-in Hybrid Electric Vehicle),648,County,0.0027170494855216485,Total Vehicle Registrations,All
2019-10-31,Pierce,BEV (Battery Electric Vehicle),2058,County,0.0029750976520147685,Total Vehicle Registrations,All
2019-10-31,Pierce,ICE (Internal Combustion Engine),688056,County,0.9946714237389085,Total Vehicle Registrations,All
2019-10-31,Pierce,PHEV (Plug-in Hybrid Electric Vehicle),1628,County,0.0023534786090767946,Total Vehicle Registrations,All
2019-10-31,Snohomish,BEV (Battery Electric Vehicle),3902,County,0.005877125600590423,Total Vehicle Registrations,All
2019-10-31,Snohomish,ICE (Internal Combustion Engine),658340,County,0.9915804376967451,Total Vehicle Registrations,All
2019-10-31,Snohomish,PHEV (Plug-in Hybrid Electric Vehicle),1688,County,0.0025424367026644374,Total Vehicle Registrations,All
2019-11-30,King,BEV (Battery Electric Vehicle),21615,County,0.013445241199478488,Total Vehicle Registrations,All
2019-11-30,King,ICE (Internal Combustion Engine),1578551,County,0.981910661146332,Total Vehicle Registrations,All
2019-11-30,King,PHEV (Plug-in Hybrid Electric Vehicle),7466,County,0.004644097654189516,Total Vehicle Registrations,All
2019-11-30,Kitsap,BEV (Battery Electric Vehicle),1193,County,0.00499891054757555,Total Vehicle Registrations,All
2019-11-30,Kitsap,ICE (Internal Combustion Engine),236807,County,0.9922690779880328,Total Vehicle Registrations,All
2019-11-30,Kitsap,PHEV (Plug-in Hybrid Electric Vehicle),652,County,0.0027320114643916665,Total Vehicle Registrations,All
2019-11-30,Pierce,BEV (Battery Electric Vehicle),2084,County,0.0030098904654064797,Total Vehicle Registrations,All
2019-11-30,Pierce,ICE (Internal Combustion Engine),688664,County,0.9946272588621343,Total Vehicle Registrations,All
2019-11-30,Pierce,PHEV (Plug-in Hybrid Electric Vehicle),1636,County,0.0023628506724592134,Total Vehicle Registrations,All
2019-11-30,Snohomish,BEV (Battery Electric Vehicle),3948,County,0.005941702686107131,Total Vehicle Registrations,All
2019-11-30,Snohomish,ICE (Internal Combustion Engine),658797,County,0.9914832584851367,Total Vehicle Registrations,All
2019-11-30,Snohomish,PHEV (Plug-in Hybrid Electric Vehicle),1711,County,0.0025750388287561553,Total Vehicle Registrations,All
2019-12-31,King,BEV (Battery Electric Vehicle),21967,County,0.013667503918200296,Total Vehicle Registrations,All
2019-12-31,King,ICE (Internal Combustion Engine),1577724,County,0.9816337666426297,Total Vehicle Registrations,All
2019-12-31,King,PHEV (Plug-in Hybrid Electric Vehicle),7552,County,0.004698729439170057,Total Vehicle Registrations,All
2019-12-31,Kitsap,BEV (Battery Electric Vehicle),1202,County,0.005033205758456372,Total Vehicle Registrations,All
2019-12-31,Kitsap,ICE (Internal Combustion Engine),236957,County,0.9922240739655129,Total Vehicle Registrations,All
2019-12-31,Kitsap,PHEV (Plug-in Hybrid Electric Vehicle),655,County,0.0027427202760307184,Total Vehicle Registrations,All
2019-12-31,Pierce,BEV (Battery Electric Vehicle),2128,County,0.0030708001252563208,Total Vehicle Registrations,All
2019-12-31,Pierce,ICE (Internal Combustion Engine),689199,County,0.9945452892511895,Total Vehicle Registrations,All
2019-12-31,Pierce,PHEV (Plug-in Hybrid Electric Vehicle),1652,County,0.002383910623554249,Total Vehicle Registrations,All
2019-12-31,Snohomish,BEV (Battery Electric Vehicle),4026,County,0.006051041572729732,Total Vehicle Registrations,All
2019-12-31,Snohomish,ICE (Internal Combustion Engine),659601,County,0.9913743349265037,Total Vehicle Registrations,All
2019-12-31,Snohomish,PHEV (Plug-in Hybrid Electric Vehicle),1713,County,0.0025746235007665253,Total Vehicle Registrations,All
2020-01-31,King,BEV (Battery Electric Vehicle),23214,County,0.014388408944688858,Total Vehicle Registrations,All
2020-01-31,King,ICE (Internal Combustion Engine),1582538,County,0.9808823948699068,Total Vehicle Registrations,All
2020-01-31,King,PHEV (Plug-in Hybrid Electric Vehicle),7630,County,0.0047291961854043245,Total Vehicle Registrations,All
2020-01-31,Kitsap,BEV (Battery Electric Vehicle),1260,County,0.005271459231956758,Total Vehicle Registrations,All
2020-01-31,Kitsap,ICE (Internal Combustion Engine),237104,County,0.9919714839157738,Total Vehicle Registrations,All
2020-01-31,Kitsap,PHEV (Plug-in Hybrid Electric Vehicle),659,County,0.0027570568522694468,Total Vehicle Registrations,All
2020-01-31,Pierce,BEV (Battery Electric Vehicle),2230,County,0.003202357394573512,Total Vehicle Registrations,All
2020-01-31,Pierce,ICE (Internal Combustion Engine),692452,County,0.9943851042992007,Total Vehicle Registrations,All
2020-01-31,Pierce,PHEV (Plug-in Hybrid Electric Vehicle),1680,County,0.002412538306225785,Total Vehicle Registrations,All
2020-01-31,Snohomish,BEV (Battery Electric Vehicle),4249,County,0.006363197982466387,Total Vehicle Registrations,All
2020-01-31,Snohomish,ICE (Internal Combustion Engine),661775,County,0.9910579771350184,Total Vehicle Registrations,All
2020-01-31,Snohomish,PHEV (Plug-in Hybrid Electric Vehicle),1722,County,0.002578824882515208,Total Vehicle Registrations,All
2020-02-29,King,BEV (Battery Electric Vehicle),23465,County,0.014531355277238318,Total Vehicle Registrations,All
2020-02-29,King,ICE (Internal Combustion Engine),1583634,County,0.9807094942729182,Total Vehicle Registrations,All
2020-02-29,King,PHEV (Plug-in Hybrid Electric Vehicle),7685,County,0.0047591504498434465,Total Vehicle Registrations,All
2020-02-29,Kitsap,BEV (Battery Electric Vehicle),1275,County,0.005338681785255189,Total Vehicle Registrations,All
2020-02-29,Kitsap,ICE (Internal Combustion Engine),236884,County,0.9918810164850119,Total Vehicle Registrations,All
2020-02-29,Kitsap,PHEV (Plug-in Hybrid Electric Vehicle),664,County,0.0027803017297328985,Total Vehicle Registrations,All
2020-02-29,Pierce,BEV (Battery Electric Vehicle),2254,County,0.003233367665749542,Total Vehicle Registrations,All
2020-02-29,Pierce,ICE (Internal Combustion Engine),693167,County,0.9943494963463232,Total Vehicle Registrations,All
2020-02-29,Pierce,PHEV (Plug-in Hybrid Electric Vehicle),1685,County,0.0024171359879272304,Total Vehicle Registrations,All
2020-02-29,Snohomish,BEV (Battery Electric Vehicle),4307,County,0.00644605117628835,Total Vehicle Registrations,All
2020-02-29,Snohomish,ICE (Internal Combustion Engine),662121,County,0.9909602625714461,Total Vehicle Registrations,All
2020-02-29,Snohomish,PHEV (Plug-in Hybrid Electric Vehicle),1733,County,0.002593686252265547,Total Vehicle Registrations,All
2020-03-31,King,BEV (Battery Electric Vehicle),23902,County,0.014828647293843214,Total Vehicle Registrations,All
2020-03-31,King,ICE (Internal Combustion Engine),1580249,County,0.9803763307442241,Total Vehicle Registrations,All
2020-03-31,King,PHEV (Plug-in Hybrid Electric Vehicle),7729,County,0.00479502196193265,Total Vehicle Registrations,All
2020-03-31,Kitsap,BEV (Battery Electric Vehicle),1299,County,0.0054539271214265024,Total Vehicle Registrations,All
2020-03-31,Kitsap,ICE (Internal Combustion Engine),236201,County,0.9917036489669447,Total Vehicle Registrations,All
2020-03-31,Kitsap,PHEV (Plug-in Hybrid Electric Vehicle),677,County,0.0028424239116287466,Total Vehicle Registrations,All
2020-03-31,Pierce,BEV (Battery Electric Vehicle),2311,County,0.0033143402942606413,Total Vehicle Registrations,All
2020-03-31,Pierce,ICE (Internal Combustion Engine),693268,County,0.9942561952061818,Total Vehicle Registrations,All
2020-03-31,Pierce,PHEV (Plug-in Hybrid Electric Vehicle),1694,County,0.002429464499557562,Total Vehicle Registrations,All
2020-03-31,Snohomish,BEV (Battery Electric Vehicle),4375,County,0.006554022372061738,Total Vehicle Registrations,All
2020-03-31,Snohomish,ICE (Internal Combustion Engine),661393,County,0.9908078899942924,Total Vehicle Registrations,All
2020-03-31,Snohomish,PHEV (Plug-in Hybrid Electric Vehicle),1761,County,0.002638087633645879,Total Vehicle Registrations,All
2020-04-30,King,BEV (Battery Electric Vehicle),24104,County,0.015064105568731856,Total Vehicle Registrations,All
2020-04-30,King,ICE (Internal Combustion Engine),1568288,County,0.9801218052678122,Total Vehicle Registrations,All
2020-04-30,King,PHEV (Plug-in Hybrid Electric Vehicle),7703,County,0.0048140891634559195,Total Vehicle Registrations,All
2020-04-30,Kitsap,BEV (Battery Electric Vehicle),1314,County,0.005552269078002197,Total Vehicle Registrations,All
2020-04-30,Kitsap,ICE (Internal Combustion Engine),234667,County,0.991578636017916,Total Vehicle Registrations,All
2020-04-30,Kitsap,PHEV (Plug-in Hybrid Electric Vehicle),679,County,0.002869094904081805,Total Vehicle Registrations,All
2020-04-30,Pierce,BEV (Battery Electric Vehicle),2349,County,0.0033820264515070104,Total Vehicle Registrations,All
2020-04-30,Pierce,ICE (Internal Combustion Engine),690522,County,0.9941948358227006,Total Vehicle Registrations,All
2020-04-30,Pierce,PHEV (Plug-in Hybrid Electric Vehicle),1683,County,0.002423137725792379,Total Vehicle Registrations,All
2020-04-30,Snohomish,BEV (Battery Electric Vehicle),4405,County,0.006624737567149723,Total Vehicle Registrations,All
2020-04-30,Snohomish,ICE (Internal Combustion Engine),658772,County,0.9907358947982651,Total Vehicle Registrations,All
2020-04-30,Snohomish,PHEV (Plug-in Hybrid Electric Vehicle),1755,County,0.0026393676345851905,Total Vehicle Registrations,All
2020-05-31,King,BEV (Battery Electric Vehicle),24035,County,0.015127312367199379,Total Vehicle Registrations,All
2020-05-31,King,ICE (Internal Combustion Engine),1557117,County,0.9800289266185311,Total Vehicle Registrations,All
2020-05-31,King,PHEV (Plug-in Hybrid Electric Vehicle),7696,County,0.004843761014269458,Total Vehicle Registrations,All
2020-05-31,Kitsap,BEV (Battery Electric Vehicle),1313,County,0.005570238888158258,Total Vehicle Registrations,All
2020-05-31,Kitsap,ICE (Internal Combustion Engine),233723,County,0.9915407034706873,Total Vehicle Registrations,All
2020-05-31,Kitsap,PHEV (Plug-in Hybrid Electric Vehicle),681,County,0.002889057641154435,Total Vehicle Registrations,All
2020-05-31,Pierce,BEV (Battery Electric Vehicle),2353,County,0.003393095850271174,Total Vehicle Registrations,All
2020-05-31,Pierce,ICE (Internal Combustion Engine),689438,County,0.9941900623966246,Total Vehicle Registrations,All
2020-05-31,Pierce,PHEV (Plug-in Hybrid Electric Vehicle),1676,County,0.002416841753104329,Total Vehicle Registrations,All
2020-05-31,Snohomish,BEV (Battery Electric Vehicle),4407,County,0.006640408399431037,Total Vehicle Registrations,All
2020-05-31,Snohomish,ICE (Internal Combustion Engine),657505,County,0.9907197015357169,Total Vehicle Registrations,All
2020-05-31,Snohomish,PHEV (Plug-in Hybrid Electric Vehicle),1752,County,0.002639890064852094,Total Vehicle Registrations,All
2020-06-30,King,BEV (Battery Electric Vehicle),24127,County,0.015214220538409491,Total Vehicle Registrations,All
2020-06-30,King,ICE (Internal Combustion Engine),1553972,County,0.9799176324662524,Total Vehicle Registrations,All
2020-06-30,King,PHEV (Plug-in Hybrid Electric Vehicle),7720,County,0.004868146995338055,Total Vehicle Registrations,All
